"art_codigo","art_nombre","art_subgrupo","art_empresa","art_medida","art_tarifa","art_descripcion","art_tipoarticulo","art_tipodestino","art_tarifa_consumo","art_referencia","art_econ_codigo","art_estado","art_gravado","art_img_nombre","art_img_ubicacion","gru_id","tip_id","art_tienetarifacondicionada","art_nrouvt_tarifacondicion","art_tarifacondicionada","econ_id","tir_codigo","art_dia_sin_iva","artdpto_id","art_peso","art_tarifa_consumo_esp","art_tarcons_mayorvlriva","art_flete"
"442",Molde Para Empanadas Grande,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","442","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"443",Cuchillos De Sierra Tramontino,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","443","",Activo,true,"","",1579,564,false,,,3637,NOAPLICA,false,,,,false,
"444",Molde Para Empanadas Mediano,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","444","",Activo,true,"","",1586,547,false,,,3637,NOAPLICA,false,,,,false,
"445",Molde Para Empanadas Pequeno,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","445","",Activo,true,"","",1586,547,false,,,3637,NOAPLICA,false,,,,false,
"446",Molde Para Empanadas Junior,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","446","",Activo,true,"","",1586,547,false,,,3637,NOAPLICA,false,,,,false,
"447",Molde Para Cookies Aluminio X 25,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","447","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"448",Platos Pandos Darnel 20 X 18 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223807","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"449",Platos Pandos Darnel 20 X 26 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223821","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"450",Platos Pandos Darnel 20 X 20 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702458002959","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"451",Platos Pandos Darnel 20 X 15.5 Cm ,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223784","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"452",Platos Pandos Darnel 20 X 12 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223760","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"453",Platos Hondos Darnel 20 X 25 Oz,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702458014242","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"454",Platos Hondos Darnel 20 X 12 Oz,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223791","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"455",Platos Hondos Darnel 20 X 5 Oz,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667223777","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"459",Sabrimax Manteq Garrafax10000Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","459","",Activo,true,"","",1586,547,false,,,3639,NOAPLICA,false,,,,false,
"460",Molde Alto 24 X 12,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","460","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"461",Molde Alto 27 X 12,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","461","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"462",Molde Esfera X 1/4 L,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","462","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"463",Molde Esfera X 1Porcion,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","463","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"464",Molde Esfera X 1/8 L,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","464","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"465",Molde Maria Luisa X 1/8 L # 22,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","465","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"466",Molde Maria Luisa X 1/4 L # 28,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","466","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"467",Molde Maria Luisa X 1/2 L # 24,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","467","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"468",Molde Maria Luisa X 500 G # 25,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","468","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"469",Molde Nino Gateador X4 Unid,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","469","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"470",Bandeja Para Asar 36.5 X 25 X 5 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","801288771060","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"471",Molde Para Pan Tajado,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","471","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"472",Bandeja Exhibidora Cookies Forma De Flor,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","472","",Activo,true,"","",1579,564,false,,,3639,NOAPLICA,false,,,,false,
"473",Bandeja Exhibidora Cookies Loza Cuadrada,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","473","",Activo,true,"","",1579,564,false,,,3639,NOAPLICA,false,,,,false,
"474",Caja Para Torta Blanca Bqlla X 2 Lb,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","474","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"475",Caja Para Torta Blanca X 1 1/2 Lb,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","475","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"476",Caja Para Torta Blanca X 1/2 Lb,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","476","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"477",Caja Maletin Decorada 1/4 X 22 X 22,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","477","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"478",Caja Blanca Especial X 1/4,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","478","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"479",Caja Decorada Maletin 1 1/2 Lb X 28 X 28,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","479","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"480",Caja Decorada 1 Lb X 30 X 30,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","480","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"481",Caja Decorada 1/2 Lb X 26 X 26,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","481","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"482",Caja Para Pizza 50 X 50 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","482","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"483",Caja Pizza Aluminizada X 40 X 40 Bqlla,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","483","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"484",Caja Pizza Aluminizada 27 X 27 Cm Bqlla,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","484","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"485",Caja Para Pizza Junior 24 X 24 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","485","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"486",Caja Para Brownies X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","486","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"487",Porta Pizza De Colores X Unid Bqlla,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","487","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"492",Blonda Redonda Plateada # 36,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","492","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"493",Blonda Redonda Dorada # 36,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","493","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"494",Blonda Redonda Plateada # 30,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","494","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"495",Blonda Redonda Dorada # 30 X 1 Lb,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","495","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"496",Blonda Redonda Dorada # 26,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","496","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"497",Blonda Redonda Dorada # 9,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","497","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"498",Cucharitas Dulceras Tami Paq X 100,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","645667269546","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"499",Papel Para Crispetas X 100,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","499","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"500",Papel Porta Cubierto X Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","500","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"501",Papel 3 Libras,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","501","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"502",Papel 2 Libras,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","502","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"503",Papel 1 Libra,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","503","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"504",Papel 1/2 Libra,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","504","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"505",Molde Cuadrado X 750 Gr,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","505","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"506",Molde Cuadrado De 500 Gr (Lb) X Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","506","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"507",Molde Cuadrado 250 Gr,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","507","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"508",Molde Cuadrado 125 Gr,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","508","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"509",Molde Para Cookies Aluminio X Unid,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","509","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"510",Copas Redondas3Ozdarnelcristalx12Piezas,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702458286892","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"512",Capacillos Blancos  # 1 X 25 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","512","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"513",Capacillos Blancos # 2 X 25 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","513","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"514",Capacillos Blancos # 3 X 25 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","514","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"515",Capacillos Blancos  # 4 X 25 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","515","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"516",Lata Lisa Cuadrada Pequena,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","516","",Activo,true,"","",1584,564,false,,,3639,NOAPLICA,false,,,,false,
"517",Lata Lisa Cuadrada Grande 80 X 40,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","517","",Activo,true,"","",1584,564,false,,,3639,NOAPLICA,false,,,,false,
"518",Raspe Plastico X Und,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","518","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"519",Peine Plastico Repost,1924,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","519","",Activo,true,"","",1576,563,false,,,3641,NOAPLICA,false,,,,false,
"520",Boquilla Peq En Acero Inox X Unid,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","520","",Activo,true,"","",1585,547,false,,,3641,NOAPLICA,false,,,,false,
"521",Boquilla Grande En Acero Inox X Unid,2057,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","521","",Activo,true,"","",1585,547,false,,,3637,NOAPLICA,false,,,,false,
"523",Colorante Gel Amarillo Jg X 13 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707784075424","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"524",Colorante Liquido Fucsia Jg  X 60 Ml,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7707175880675","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"526",Color En Polvo Nacarado Perlado X 6 Gr,2071,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","7707175885854","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"527",Cortador Plastico Economico Sj,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","527","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"528",Molde De Silicona Economico Sj,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","528","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"529",Rodillo Plastico Economico Sj,2001,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","529","",Activo,true,"","",1587,568,false,,,3637,NOAPLICA,false,,,,false,
"530","Rodillo Pastelero Profesional A48Cm X 3""",2001,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","530","",Activo,true,"","",1587,568,false,,,3637,NOAPLICA,false,,,,false,
"532",Vaso Heladero Grande X 12,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","532","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"533",Cortador De Galleta Colorisa,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","533","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"534",Lasagna Doria X 400 Gr,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702085003428","",Activo,true,"","",1584,564,false,,,3639,NOAPLICA,false,,,,false,
"538",Contenedor Espumado 4 Oz X 20 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7702458000016","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"540",Tapa Plana 8 Oz  X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","540","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"541",Tapa Media 8 Oz  X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","541","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"542",Tapa Alta 8 Oz  X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","542","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"543",Tapa Plana 16 Oz  X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","543","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"545",Contenedor Redondo Con Tapa Mini Pack M ,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","545","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"546",Contenedor Cuadrado Con Tapa Mini Pack S,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","546","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"547",Cont Visual Pack Vn6 Tapa Alta X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","547","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"550",Molde Corazon De Acetato Pequeno,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","550","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"551",Molde Corazon De Acetato Grande,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","551","",Activo,true,"","",1584,564,false,,,3637,NOAPLICA,false,,,,false,
"554",Porta Comida J1 Negro X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","554","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"555",Porta Comida J2 Negro X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","555","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"556",Porta Comida Blanco J1 X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","556","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"557",Porta Comida Blanco J2 X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","557","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"558",Porta Comida P3 X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","558","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"559",Porta Comida Jl1 X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","559","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"560",Porta Hamburguesa C1 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","560","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"562",Velas De Colores X 10,1896,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7998686789223","",Activo,true,"","",1575,563,false,,,3637,NOAPLICA,false,,,,false,
"564",Domos Redondo 17 X 10 Cm X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","564","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"565",Domos Redondo 22 Cm X 10 X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","565","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"566",Domos Redondo 25.5 X 12 Cm X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","566","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"567",Domos Redondo 28 X 12 Cm X 50 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","567","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"568",Domos Redondo 33 Cm X 12 Cm Cj X 50 Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","568","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"570",Bandeja Darnel # 1 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","570","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"572",Bandeja Darnel # 3 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","572","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"573",Bandeja Darnel # 4 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","573","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"574",Bandeja Darnel # 6 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","574","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"575",Bandeja Darnel # 7 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","575","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"576",Bandeja Darnel # 8 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","576","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"577",Bandeja Darnel # 9 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","577","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"578",Bandeja Darnel # 10 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","578","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"579",Bandeja Darnel # 17 X 500,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","579","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"580",Bandeja Darnel # 25 X 500 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","580","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"581",Bandeja Darnel # 25 Honda,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","581","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"582",Bases Redondas Icopor  # 17 X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","582","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"583",Bases Redondas Icopor  # 21 X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","583","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"584",Bases Redondas Icopor #24.5 Cm X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","584","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"585",Bases Redondas Icopor  # 26 Cm X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","585","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"586",Bases Redonda Icopor  # 30 X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","586","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"587",Bases Redondas Icopor  # 42 X 200 Und,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","587","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"588",Bases Cuadradas Icopor 35 X 35,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","588","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"589",Bases Cuadradas Icopor 43 X 35,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","589","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"590",Bases Cuadradas Icopor 30 X 30,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","590","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"591",Bases Fantasia Circ. Icopor 24.5 X Unid,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","591","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"592",Bases Fantasia Circ. Icopor  32 Cm,2008,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","592","",Activo,true,"","",1579,564,false,,,3638,NOAPLICA,false,,,,false,
"593",Cucurucho Galletas Dannes X Paq,1987,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","593","",Activo,true,"","",1581,565,false,,,3639,NOAPLICA,false,,,,false,
"594",Arroz Soplado Blanco X 500 Gr,1855,"901418981",g,IVA19,"",Articulo,MERCANCIA,"","7709990924374","",Activo,true,"","",1574,563,false,,,3639,NOAPLICA,false,,,,false,
"595",Cereal Con Azucar Valle Lindo X 500 Gr,2071,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","7709990209457","",Activo,true,"","",1586,547,false,,,3641,NOAPLICA,false,,,,false,
"596",Molde De Aluminio Darnel 28 Oz X 250 Und,2050,"901418981",UND,IVA19,"",Articulo,MERCANCIA,"","596","",Activo,true,"","",1584,564,false,,,3641,NOAPLICA,false,,,,false,
